1979.09	9.44	10.54	0.0507	
1979.1	10.13	11.4	0.0532	
1979.11	10.76	11.99	0.0540	
1979.12	10.74	12.06	0.0524	
1980.01	11.09	12.42	0.0514	
1980.02	12.38	13.57	0.0499	
1980.03	12.96	14.45	0.0554	
1980.04	12.04	14.19	0.0568	
1980.05	10.99	13.17	0.0547	
1980.06	10.58	12.71	0.0518	
1980.07	11.07	12.65	0.0499	
1980.08	11.64	13.15	0.0488	
1980.09	12.02	13.7	0.0480	
1980.1	12.31	14.23	0.0469	
1980.11	12.97	14.64	0.0452	
1980.12	13.21	15.14	0.0461	
1981.01	12.81	15.03	0.0466	
1981.02	13.35	15.37	0.0486	
1981.03	13.33	15.34	0.0471	
1981.04	13.88	15.56	0.0470	
1981.05	14.32	15.95	0.0482	
1981.06	13.75	15.8	0.0483	
1981.07	14.38	16.17	0.0498	
1981.08	14.89	16.34	0.0500	
1981.09	15.49	16.92	0.0551	
1981.1	15.4	17.11	0.0547	
1981.11	14.22	16.39	0.0536	
1981.12	14.23	16.55	0.0536	
1982.01	15.18	17.1	0.0568	
1982.02	15.27	17.18	0.0584	
1982.03	14.58	16.82	0.0606	
1982.04	14.46	16.78	0.0580	
1982.05	14.26	16.64	0.0582	
1982.06	14.81	16.92	0.0621	
1982.07	14.61	16.8	0.0624	
1982.08	13.71	16.32	0.0623	
1982.09	12.94	15.63	0.0560	
1982.1	12.12	14.73	0.0517	
1982.11	11.68	14.3	0.0497	
1982.12	11.83	14.14	0.0493	
1983.01	11.79	13.94	0.0477	
1983.02	12.01	13.95	0.0470	
1983.03	11.73	13.61	0.0455	
1983.04	11.51	13.29	0.0439	
1983.05	11.46	13.09	0.0422	
1983.06	11.74	13.37	0.0417	
1983.07	12.15	13.39	0.0417	
1983.08	12.51	13.64	0.0430	
1983.09	12.37	13.55	0.0419	
1983.1	12.25	13.46	0.0419	
1983.11	12.41	13.61	0.0427	
1983.12	12.57	13.75	0.0431	
1984.01	12.2	13.65	0.0428	
1984.02	12.08	13.59	0.0455	
1984.03	12.57	13.99	0.0456	
1984.04	12.81	14.31	0.0458	
1984.05	13.28	14.74	0.0464	
1984.06	13.55	15.05	0.0477	
1984.07	13.44	15.15	0.0485	
1984.08	12.87	14.63	0.0447	
1984.09	12.66	14.35	0.0444	
1984.1	12.63	13.94	0.0451	
1984.11	12.29	13.48	0.0450	
1984.12	12.13	13.4	0.0458	
1985.01	12.08	13.26	0.0441	
1985.02	12.13	13.23	0.0421	
1985.03	12.56	13.69	0.0427	
1985.04	12.23	13.51	0.0426	
1985.05	11.72	13.15	0.0417	
1985.06	10.94	12.4	0.0410	
1985.07	10.97	12.43	0.0404	
1985.08	11.05	12.5	0.0415	
1985.09	11.07	12.48	0.0426	
1985.1	11.02	12.36	0.0422	
1985.11	10.55	11.99	0.0399	
1985.12	10.16	11.58	0.0381	
1986.01	10.05	11.44	0.0381	
1986.02	9.67	11.11	0.0364	
1986.03	9	10.5	0.0345	
1986.04	8.79	10.19	0.0338	
1986.05	9.09	10.29	0.0339	
1986.06	9.13	10.34	0.0330	
1986.07	8.88	10.16	0.0339	
1986.08	8.72	10.18	0.0334	
1986.09	8.89	10.2	0.0345	
1986.1	8.86	10.24	0.0347	
1986.11	8.68	10.07	0.0337	
1986.12	8.49	9.97	0.0333	
1987.01	8.36	9.72	0.0314	
1987.02	8.38	9.65	0.0296	
1987.03	8.36	9.61	0.0285	
1987.04	8.85	10.04	0.0290	
1987.05	9.33	10.51	0.0293	
1987.06	9.32	10.52	0.0283	
1987.07	9.42	10.61	0.0276	
1987.08	9.67	10.8	0.0261	
